Codigo_Accidente,Fecha_Acc,Localidad,Longitud,Latitud,Coordenada_Completa,Dentro_Poligono_Distrital,Localidad_Por_Punto
10491837,2019-07-27,BOSA,,,False,False,
10491840,2019-07-27,BOSA,,,False,False,
10492617,2019-08-04,ANTONIO NARIÑO,-74.123711701,4.58869454400002,True,True,RAFAEL URIBE URIBE
10492623,2019-08-04,SANTA FE,-74.065655724,4.59952769699998,True,True,CANDELARIA
10493398,2019-08-13,CIUDAD BOLÍVAR,-74.125037145,4.57040275100002,True,True,RAFAEL URIBE URIBE
10493406,2019-08-12,KENNEDY,,,False,False,
10493407,2019-08-13,USAQUÉN,,,False,False,
10493408,2019-08-13,TUNJUELITO,-74.153114431,4.57375233400001,True,True,CIUDAD BOLIVAR
10494178,2019-08-19,SAN CRISTÓBAL,-74.089271201,4.51653018899998,True,True,USME
10494562,2019-08-25,CIUDAD BOLÍVAR,,,False,False,
10494961,2019-08-27,CIUDAD BOLÍVAR,,,False,False,
10494962,2019-08-27,USME,-74.126673878,4.56681758399998,True,True,TUNJUELITO
10496547,2019-09-10,PUENTE ARANDA,,,False,False,
10496548,2019-09-11,KENNEDY,-74.144613718,4.67144743199998,True,True,FONTIBON
10496932,2019-09-14,USAQUÉN,-74.047277401,4.76110475799999,True,True,SUBA
10496935,2019-09-15,LOS MÁRTIRES,-74.095654472,4.60972604800003,True,True,PUENTE ARANDA
10496941,2019-09-14,USAQUÉN,-74.04457056,4.76507712900002,True,True,SUBA
10497363,2019-09-19,ANTONIO NARIÑO,-74.125944008,4.59381162400001,True,True,PUENTE ARANDA
10493418,2019-08-13,USAQUÉN,,,False,False,
10494194,2019-08-20,SANTA FE,-74.065046417,4.59909166099999,True,True,CANDELARIA
10494195,2019-08-20,TEUSAQUILLO,,,False,False,
10494205,2019-08-16,USAQUÉN,,,False,False,
10494210,2019-08-20,FONTIBÓN,,,False,False,
10494586,2019-08-25,TUNJUELITO,,,False,False,
10495404,2019-09-02,SANTA FE,-74.0799,4.59710000000001,True,True,CANDELARIA
10496963,2019-09-15,ANTONIO NARIÑO,-74.126530486,4.59406386900002,True,True,PUENTE ARANDA
10497380,2019-09-18,SAN CRISTÓBAL,-74.098049144,4.57211227200003,True,True,RAFAEL URIBE URIBE
10491493,2019-07-22,TUNJUELITO,,,False,False,
10491867,2019-07-28,KENNEDY,,,False,False,
10493044,2019-08-08,BOSA,,,False,False,
10493051,2019-08-08,SAN CRISTÓBAL,,,False,False,
10493841,2019-08-15,CIUDAD BOLÍVAR,,,False,False,
10493845,2019-08-16,SAN CRISTÓBAL,,,False,False,
10494220,2019-08-20,KENNEDY,,,False,False,
10495419,2019-09-02,PUENTE ARANDA,,,False,False,
10495420,2019-09-01,RAFAEL URIBE URIBE,,,False,False,
10496203,2019-09-09,FONTIBÓN,,,False,False,
10493071,2019-08-09,LOS MÁRTIRES,,,False,False,
10493088,2019-08-08,CIUDAD BOLÍVAR,,,False,False,
10493092,2019-08-07,USAQUÉN,,,False,False,
10493858,2019-08-16,CIUDAD BOLÍVAR,,,False,False,
10493871,2019-08-17,TEUSAQUILLO,,,False,False,
10495439,2019-08-31,CIUDAD BOLÍVAR,,,False,False,
10495442,2019-08-31,CIUDAD BOLÍVAR,,,False,False,
10495449,2019-08-31,CIUDAD BOLÍVAR,,,False,False,
10496223,2019-09-09,CHAPINERO,,,False,False,
10493106,2019-08-09,USME,-74.126354452,4.52674612200002,True,True,CIUDAD BOLIVAR
10493892,2019-08-18,RAFAEL URIBE URIBE,-74.126670993,4.56671974,True,True,TUNJUELITO
10495077,2019-08-28,CIUDAD BOLÍVAR,,,False,False,
10495862,2019-09-05,SANTA FE,-74.072519894,4.58985845500001,True,True,CANDELARIA
10495875,2019-09-04,SAN CRISTÓBAL,,,False,False,
10496657,2019-09-11,SAN CRISTÓBAL,-74.098824194,4.571253775,True,True,RAFAEL URIBE URIBE
10497032,2019-09-14,USME,-74.058576266,4.66254963599999,True,True,CHAPINERO
10497035,2019-09-16,USAQUÉN,-74.043504801,4.68255125399997,True,True,CHAPINERO
10497039,2019-09-16,SAN CRISTÓBAL,-74.091833434,4.57961619600002,True,True,ANTONIO NARINO
10497048,2019-09-15,TEUSAQUILLO,-74.077074088,4.65181510299999,True,True,BARRIOS UNIDOS
10497856,2019-09-23,PUENTE ARANDA,-74.081783228,4.62594153800001,True,True,TEUSAQUILLO
10497857,2019-09-24,SAN CRISTÓBAL,-74.060837413,4.66032862399999,True,True,CHAPINERO
10497864,2019-09-24,TUNJUELITO,-74.138473671,4.55798769199998,True,True,CIUDAD BOLIVAR
10497865,2019-09-24,TEUSAQUILLO,-74.110354555,4.64571063800003,True,True,FONTIBON
10498240,2019-09-29,ENGATIVÁ,-74.135083405,4.70276650199997,True,True,FONTIBON
10498253,2019-09-27,BOSA,-74.177541746,4.62911616600002,True,True,KENNEDY
10498651,2019-10-02,RAFAEL URIBE URIBE,-74.124260273,4.56069121899998,True,True,TUNJUELITO
10498656,2019-10-02,PUENTE ARANDA,-74.1233916,4.62692690799997,True,True,KENNEDY
10499429,2019-10-10,SAN CRISTÓBAL,-74.096831584,4.57346194000002,True,True,RAFAEL URIBE URIBE
10500223,2019-10-19,CIUDAD BOLÍVAR,-74.145486892,4.59151156500002,True,True,TUNJUELITO
10501425,2019-10-31,SAN CRISTÓBAL,-74.086055227,4.50122450100002,True,True,USME
10501428,2019-10-31,KENNEDY,,,False,False,
10502568,2019-11-12,PUENTE ARANDA,-74.090559134,4.64908239499999,True,True,TEUSAQUILLO
10502576,2019-11-13,LOS MÁRTIRES,-74.078258981,4.62340384800001,True,True,TEUSAQUILLO
10502580,2019-11-12,CHAPINERO,-74.06408038,4.65317711099999,True,True,BARRIOS UNIDOS
10497871,2019-09-24,TEUSAQUILLO,-74.088482035,4.66018822500001,True,True,BARRIOS UNIDOS
10499059,2019-10-06,TUNJUELITO,-74.150493686,4.59534874899998,True,True,KENNEDY
10500643,2019-10-22,PUENTE ARANDA,-74.119424977,4.63640451999999,True,True,KENNEDY
10500648,2019-10-23,TEUSAQUILLO,-74.070157866,4.62022365600001,True,True,SANTA FE
10503416,2019-11-21,PUENTE ARANDA,-74.136583696,4.59769019300001,True,True,KENNEDY
10503426,2019-11-20,TEUSAQUILLO,-74.109877338,4.67647745099998,True,True,ENGATIVA
10498697,2019-10-01,USAQUÉN,,,False,False,
10499078,2019-10-05,ANTONIO NARIÑO,-74.086350099,4.587222419,True,True,SAN CRISTOBAL
10499082,2019-10-06,TEUSAQUILLO,-74.06474336,4.649767408,True,True,BARRIOS UNIDOS
10499085,2019-10-06,PUENTE ARANDA,-74.106395978,4.598689374,True,True,LOS MARTIRES
10499093,2019-10-07,BOSA,,,False,False,
10499479,2019-10-04,SAN CRISTÓBAL,-74.102681208,4.56693824500002,True,True,RAFAEL URIBE URIBE
10499484,2019-10-09,BOSA,-74.177394157,4.59681784399999,True,True,CIUDAD BOLIVAR
10499490,2019-10-10,BOSA,,,False,False,
10499492,2019-10-09,LOS MÁRTIRES,-74.07528696,4.58981217100001,True,True,CANDELARIA
10500254,2019-10-16,PUENTE ARANDA,-74.102169056,4.58702008099999,True,True,ANTONIO NARINO
10500258,2019-10-20,BARRIOS UNIDOS,-74.073371612,4.68851982899997,True,True,SUBA
10500267,2019-10-19,BOSA,-74.17907745,4.59676062300002,True,True,CIUDAD BOLIVAR
10500270,2019-10-19,LOS MÁRTIRES,-74.081140367,4.627151357,True,True,TEUSAQUILLO
10503451,2019-11-20,PUENTE ARANDA,-74.136625908,4.59740752599998,True,True,KENNEDY
10499495,2019-10-10,SAN CRISTÓBAL,-74.101569434,4.56812485500001,True,True,RAFAEL URIBE URIBE
10499899,2019-10-14,TEUSAQUILLO,-74.099288659,4.65909721899999,True,True,ENGATIVA
10500280,2019-10-19,RAFAEL URIBE URIBE,-74.122280564,4.55781151799999,True,True,TUNJUELITO
10502261,2019-11-08,TEUSAQUILLO,-74.103298541,4.653672675,True,True,ENGATIVA
10502276,2019-11-11,USME,-74.136897034,4.54941196300001,True,True,CIUDAD BOLIVAR
10503045,2019-11-17,FONTIBÓN,,,False,False,
10503052,2019-11-18,CHAPINERO,-74.066949112,4.656299133,True,True,BARRIOS UNIDOS
10503477,2019-11-21,CIUDAD BOLÍVAR,-74.143430022,4.57941110899998,True,True,TUNJUELITO
10503481,2019-11-21,CHAPINERO,-74.060447637,4.66967242499999,True,True,BARRIOS UNIDOS
10503895,2019-11-25,SANTA FE,-74.083682822,4.59844725200003,True,True,LOS MARTIRES
10503900,2019-11-27,BARRIOS UNIDOS,-74.078997953,4.684059171,True,True,ENGATIVA
10503908,2019-11-27,TUNJUELITO,-74.130473653,4.58591381299999,True,True,RAFAEL URIBE URIBE
10498753,2019-10-02,BOSA,,,False,False,
10499911,2019-10-14,LOS MÁRTIRES,-74.087160916,4.59376555699998,True,True,SANTA FE
10501134,2019-10-29,CANDELARIA,-74.077264707,4.59033386300001,True,True,SANTA FE
10501909,2019-11-06,CIUDAD BOLÍVAR,-74.155691793,4.588266148,True,True,TUNJUELITO
10501916,2019-11-05,SAN CRISTÓBAL,-74.093231081,4.57880627200001,True,True,ANTONIO NARINO
10502284,2019-11-08,SAN CRISTÓBAL,-74.075329722,4.60794626699999,True,True,SANTA FE
10502287,2019-11-08,USAQUÉN,,,False,False,
10502293,2019-11-08,BARRIOS UNIDOS,-74.095837146,4.66769171300001,True,True,ENGATIVA
10502297,2019-11-08,BOSA,,,False,False,
10497972,2019-09-24,USAQUÉN,-74.048864744,4.73882583099999,True,True,SUBA
10498379,2019-09-29,TEUSAQUILLO,-74.080794573,4.62416182599998,True,True,LOS MARTIRES
10498757,2019-10-03,BARRIOS UNIDOS,-74.076125053,4.68639996500002,True,True,SUBA
10498772,2019-10-03,RAFAEL URIBE URIBE,-74.126679937,4.56671317899998,True,True,TUNJUELITO
10499544,2019-10-11,SAN CRISTÓBAL,-74.073381146,4.59012629300003,True,True,CANDELARIA
10499545,2019-10-11,USAQUÉN,-74.04457056,4.76507712900002,True,True,SUBA
10499940,2019-10-16,TUNJUELITO,-74.12552116,4.57939009900002,True,True,RAFAEL URIBE URIBE
10500334,2019-10-11,SAN CRISTÓBAL,-74.098681824,4.57464876799997,True,True,RAFAEL URIBE URIBE
10500744,2019-10-24,ENGATIVÁ,,,False,False,
10501145,2019-10-29,PUENTE ARANDA,-74.087728669,4.64643697000002,True,True,TEUSAQUILLO
10501147,2019-10-29,PUENTE ARANDA,-74.121058364,4.63263613999999,True,True,KENNEDY
10501151,2019-10-28,TUNJUELITO,-74.142253111,4.566613872,True,True,CIUDAD BOLIVAR
10501542,2019-10-30,SAN CRISTÓBAL,-74.100889058,4.56875322600001,True,True,RAFAEL URIBE URIBE
10501545,2019-10-31,PUENTE ARANDA,-74.084601787,4.62498777600001,True,True,TEUSAQUILLO
10501546,2019-10-31,ANTONIO NARIÑO,-74.078098533,4.60018081099997,True,True,SANTA FE
10501918,2019-11-05,SANTA FE,-74.065808581,4.599247091,True,True,CANDELARIA
10502309,2019-10-08,BARRIOS UNIDOS,-74.076125053,4.68639996500002,True,True,SUBA
10503528,2019-11-23,ANTONIO NARIÑO,-74.085277533,4.58959768900002,True,True,SANTA FE
10503535,2019-11-22,TEUSAQUILLO,,,False,False,
10503540,2019-11-22,FONTIBÓN,-74.117531831,4.67599215000001,True,True,ENGATIVA
10497608,2019-09-21,PUENTE ARANDA,-74.092446277,4.65041668100002,True,True,TEUSAQUILLO
10498390,2019-09-30,PUENTE ARANDA,-74.112884807,4.59414641799998,True,True,ANTONIO NARINO
10500350,2019-10-18,TEUSAQUILLO,-74.064414662,4.65147848399999,True,True,BARRIOS UNIDOS
10500370,2019-10-21,PUENTE ARANDA,-74.137636759,4.59578066799997,True,True,KENNEDY
10500753,2019-10-24,ANTONIO NARIÑO,-74.120428764,4.59507209999998,True,True,PUENTE ARANDA
10501167,2019-10-29,FONTIBÓN,,,False,False,
10501170,2019-10-28,SAN CRISTÓBAL,-74.106969288,4.55720263199998,True,True,RAFAEL URIBE URIBE
10501950,2019-11-06,SANTA FE,,,False,False,
10502722,2019-11-13,CIUDAD BOLÍVAR,-74.130731059,4.56178592399999,True,True,TUNJUELITO
10502723,2019-11-14,TEUSAQUILLO,-74.103409042,4.65383681999998,True,True,ENGATIVA
10502724,2019-11-14,USME,-74.136899055,4.54944675000002,True,True,CIUDAD BOLIVAR
10502735,2019-11-14,CHAPINERO,-74.06474336,4.649767408,True,True,BARRIOS UNIDOS
10502738,2019-11-14,USAQUÉN,-74.04761524,4.74493619700002,True,True,SUBA
10503551,2019-11-23,SAN CRISTÓBAL,,,False,False,
10503552,2019-11-22,SAN CRISTÓBAL,-74.100104374,4.56981567299999,True,True,RAFAEL URIBE URIBE
10503558,2019-11-22,RAFAEL URIBE URIBE,-74.132667523,4.58154125599998,True,True,TUNJUELITO
10503559,2019-11-21,PUENTE ARANDA,-74.11219271,4.64348636800003,True,True,FONTIBON
10503565,2019-11-21,TUNJUELITO,-74.161848085,4.59411338299998,True,True,CIUDAD BOLIVAR
10498819,2019-10-04,TEUSAQUILLO,-74.103298541,4.653672675,True,True,ENGATIVA
10500375,2019-10-21,USAQUÉN,-74.057214005,4.68739177499998,True,True,SUBA
10500379,2019-10-18,SAN CRISTÓBAL,-74.101454607,4.57766726300002,True,True,RAFAEL URIBE URIBE
10500800,2019-10-25,USAQUÉN,-74.05132325,4.72408214000001,True,True,SUBA
10503155,2019-11-18,FONTIBÓN,-74.116427845,4.67460568000001,True,True,ENGATIVA
10503575,2019-11-22,BOSA,,,False,False,
10503576,2019-11-22,TEUSAQUILLO,-74.068384727,4.62042034299998,True,True,SANTA FE
10503578,2019-11-23,TEUSAQUILLO,-74.099572869,4.65871387599998,True,True,ENGATIVA
10503579,2019-11-23,RAFAEL URIBE URIBE,-74.123018773,4.558818089,True,True,TUNJUELITO
10498853,2019-10-03,ENGATIVÁ,-74.135083405,4.70276650199997,True,True,FONTIBON
10499221,2019-10-05,RAFAEL URIBE URIBE,,,False,False,
10499228,2019-10-07,USAQUÉN,-74.041905775,4.780118093,True,True,SUBA
10499239,2019-10-08,FONTIBÓN,-74.115770048,4.63973929600002,True,True,PUENTE ARANDA
10499616,2019-10-12,TUNJUELITO,-74.126603148,4.56650563699998,True,True,RAFAEL URIBE URIBE
10500817,2019-10-25,SAN CRISTÓBAL,-74.095772297,4.57460183900002,True,True,RAFAEL URIBE URIBE
10500818,2019-10-24,SAN CRISTÓBAL,,,False,False,
10500819,2019-10-25,TUNJUELITO,-74.095395743,4.58531270399999,True,True,ANTONIO NARINO
10500821,2019-10-25,ANTONIO NARIÑO,-74.088588972,4.62381791299998,True,True,PUENTE ARANDA
10501610,2019-11-03,ENGATIVÁ,,,False,False,
10501617,2019-11-04,USME,-74.121086924,4.54585520500001,True,True,RAFAEL URIBE URIBE
10501623,2019-11-01,BOSA,,,False,False,
10501629,2019-11-04,SAN CRISTÓBAL,-74.098049144,4.57211227200003,True,True,RAFAEL URIBE URIBE
10502790,2019-11-14,CANDELARIA,-74.076119137,4.60872039600002,True,True,SANTA FE
10503179,2019-11-02,FONTIBÓN,-74.119278181,4.70778391599998,True,True,ENGATIVA
10498070,2019-09-26,PUENTE ARANDA,-74.130597898,4.60687479400002,True,True,KENNEDY
10498076,2019-09-26,USAQUÉN,-74.047699504,4.74606813499997,True,True,SUBA
10498857,2019-10-04,ANTONIO NARIÑO,-74.104778847,4.620432833,True,True,PUENTE ARANDA
10498860,2019-10-04,BOSA,-74.171817498,4.596054052,True,True,CIUDAD BOLIVAR
10498861,2019-10-04,USAQUÉN,,,False,False,
10498873,2019-10-02,PUENTE ARANDA,-74.101942519,4.60215340000002,True,True,LOS MARTIRES
10499246,2019-09-07,USAQUÉN,-74.071022508,4.726058352,True,True,SUBA
10499642,2019-10-14,CIUDAD BOLÍVAR,,,False,False,
10499654,2019-10-14,FONTIBÓN,-74.103409042,4.65383681999998,True,True,ENGATIVA
10499658,2019-10-13,BARRIOS UNIDOS,-74.089325173,4.67189324100002,True,True,ENGATIVA
10501637,2019-11-01,ANTONIO NARIÑO,-74.113572739,4.59658123899999,True,True,PUENTE ARANDA
10501638,2019-11-03,SANTA FE,-74.065764703,4.62597754000001,True,True,CHAPINERO
10501644,2019-11-03,TEUSAQUILLO,-74.101913394,4.63389076300001,True,True,PUENTE ARANDA
10501649,2019-11-04,USAQUÉN,-74.053661898,4.71003055300002,True,True,SUBA
10502420,2019-11-12,LOS MÁRTIRES,-74.095826921,4.60923680799999,True,True,PUENTE ARANDA
10502421,2019-11-12,SANTA FE,-74.081074371,4.59512095299999,True,True,CANDELARIA
10502423,2019-11-11,LOS MÁRTIRES,-74.084537274,4.597172075,True,True,SANTA FE
10503193,2019-11-18,RAFAEL URIBE URIBE,-74.08323246,4.56247889799999,True,True,SAN CRISTOBAL
10503204,2019-11-19,SAN CRISTÓBAL,-74.098880873,4.57120638499998,True,True,RAFAEL URIBE URIBE
10503208,2019-11-17,SAN CRISTÓBAL,-74.111665784,4.56458677500001,True,True,RAFAEL URIBE URIBE
10503211,2019-11-15,SAN CRISTÓBAL,-74.095244671,4.57622705,True,True,RAFAEL URIBE URIBE
10497714,2019-09-23,LOS MÁRTIRES,-74.088415808,4.61830814899997,True,True,PUENTE ARANDA
10498089,2019-09-26,TUNJUELITO,-74.127915927,4.58508997199999,True,True,RAFAEL URIBE URIBE
10498892,2019-10-04,BARRIOS UNIDOS,-74.078549702,4.646602019,True,True,TEUSAQUILLO
10500074,2019-10-15,SANTA FE,-74.065824599,4.59920763299999,True,True,CANDELARIA
10500860,2019-10-25,USAQUÉN,-74.045718942,4.68362551299998,True,True,CHAPINERO
10500864,2019-10-25,USAQUÉN,-74.054867846,4.70747956700001,True,True,SUBA
10500875,2019-10-25,ENGATIVÁ,,,False,False,
10501656,2019-11-04,USME,-74.126674282,4.56687075299999,True,True,TUNJUELITO
10501668,2019-11-03,PUENTE ARANDA,-74.122317218,4.62945680299998,True,True,KENNEDY
10501672,2019-11-01,BOSA,-74.177525225,4.62917551599998,True,True,KENNEDY
10501678,2019-10-31,ANTONIO NARIÑO,-74.116971844,4.59496499300002,True,True,PUENTE ARANDA
10502820,2019-11-15,SUBA,-74.034274657,4.69503392000001,True,True,USAQUEN
10503219,2019-11-19,BOSA,-74.167290588,4.59402831199998,True,True,CIUDAD BOLIVAR
10503220,2019-11-18,ENGATIVÁ,-74.121798241,4.69284677100001,True,True,FONTIBON
10503231,2019-11-18,LOS MÁRTIRES,-74.090732241,4.592529958,True,True,ANTONIO NARINO
10503654,2019-11-25,BARRIOS UNIDOS,-74.069372144,4.68985360300002,True,True,SUBA
10498909,2019-10-04,PUENTE ARANDA,-74.12668578,4.61722820199998,True,True,KENNEDY
10498920,2019-10-03,USAQUÉN,-74.043504801,4.68255125399997,True,True,CHAPINERO
10498922,2019-10-06,CHAPINERO,-74.071764209,4.62089605300002,True,True,TEUSAQUILLO
10498923,2019-10-03,PUENTE ARANDA,-74.125911167,4.61966310000003,True,True,KENNEDY
10498926,2019-10-06,BARRIOS UNIDOS,-74.077408183,4.63954481100001,True,True,TEUSAQUILLO
10500080,2019-10-17,SAN CRISTÓBAL,-74.06677802,4.60552235599999,True,True,SANTA FE
10500083,2019-10-17,USME,-74.136714996,4.55023881199998,True,True,CIUDAD BOLIVAR
10500084,2019-10-17,USAQUÉN,,,False,False,
10500087,2019-10-16,BOSA,-74.18022426,4.59673484699999,True,True,CIUDAD BOLIVAR
10500090,2019-10-17,CIUDAD BOLÍVAR,,,False,False,
10500885,2019-10-26,CHAPINERO,-74.06713789,4.63648654600001,True,True,TEUSAQUILLO
10500900,2019-10-27,CANDELARIA,-74.073373461,4.60149737900002,True,True,SANTA FE
10501683,2019-11-02,KENNEDY,,,False,False,
10501686,2019-10-31,BARRIOS UNIDOS,-74.079738012,4.64278704899999,True,True,TEUSAQUILLO
10501688,2019-11-04,PUENTE ARANDA,-74.127352224,4.61484100299998,True,True,KENNEDY
10501700,2019-10-22,CIUDAD BOLÍVAR,-74.141783233,4.58849772899998,True,True,TUNJUELITO
10502082,2019-11-07,TUNJUELITO,-74.07516559,4.634952962,True,True,TEUSAQUILLO
10502084,2019-11-08,SANTA FE,-74.080400499,4.59155584500002,True,True,CANDELARIA
10503664,2019-11-21,BOSA,-74.153770019,4.59646796599998,True,True,CIUDAD BOLIVAR
10503665,2019-11-24,KENNEDY,,,False,False,
10503669,2019-11-25,USME,-74.126684007,4.56680124899998,True,True,TUNJUELITO
10498160,2019-09-27,TUNJUELITO,-74.133735552,4.59430502700002,True,True,PUENTE ARANDA
10498163,2019-09-27,LOS MÁRTIRES,,,False,False,
10498945,2019-10-04,ENGATIVÁ,-74.094986284,4.66424327700003,True,True,TEUSAQUILLO
10498952,2019-10-06,RAFAEL URIBE URIBE,-74.126681584,4.56666272899997,True,True,TUNJUELITO
10500124,2019-10-16,BOSA,,,False,False,
10500512,2019-10-20,BOSA,-74.153681355,4.59645445899997,True,True,CIUDAD BOLIVAR
10500519,2019-10-21,TEUSAQUILLO,-74.088482035,4.66018822500001,True,True,BARRIOS UNIDOS
10500525,2019-10-20,SAN CRISTÓBAL,-74.107117949,4.55783391199998,True,True,RAFAEL URIBE URIBE
10500907,2019-10-27,BOSA,-74.158179833,4.59631985300001,True,True,CIUDAD BOLIVAR
10500917,2019-10-25,LOS MÁRTIRES,-74.103780296,4.60098530599998,True,True,PUENTE ARANDA
10500920,2019-10-27,KENNEDY,,,False,False,
10500926,2019-10-27,CHAPINERO,-74.060447637,4.66967242499999,True,True,BARRIOS UNIDOS
10501310,2019-10-30,SANTA FE,-74.067673446,4.594888551,True,True,CANDELARIA
10501326,2019-10-29,TEUSAQUILLO,-74.077612757,4.65792362899998,True,True,BARRIOS UNIDOS
10502094,2019-11-07,SANTA FE,-74.06578016,4.59930550399997,True,True,CANDELARIA
10502885,2019-11-16,CANDELARIA,-74.079239986,4.59836472199999,True,True,SANTA FE
10502886,2019-11-16,BARRIOS UNIDOS,-74.087827473,4.67446584100003,True,True,ENGATIVA
10498175,2019-09-26,CHAPINERO,-74.06848929,4.62868408399999,True,True,TEUSAQUILLO
10498179,2019-09-26,FONTIBÓN,-74.133502441,4.64927047200001,True,True,KENNEDY
10498184,2019-09-27,BOSA,-74.158317669,4.59630549899998,True,True,CIUDAD BOLIVAR
10498953,2019-10-05,LOS MÁRTIRES,-74.087543226,4.61946826899998,True,True,PUENTE ARANDA
10498958,2019-10-06,ANTONIO NARIÑO,-74.116250284,4.588369887,True,True,RAFAEL URIBE URIBE
10498960,2019-10-06,CANDELARIA,-74.062347343,4.60337549100001,True,True,SANTA FE
10498968,2019-10-05,RAFAEL URIBE URIBE,-74.13792806,4.58996356400002,True,True,TUNJUELITO
10499357,2019-10-09,BARRIOS UNIDOS,,,False,False,
10499363,2019-10-09,ANTONIO NARIÑO,-74.095879903,4.59405102900001,True,True,LOS MARTIRES
10499364,2019-10-08,FONTIBÓN,-74.112411142,4.667659474,True,True,ENGATIVA
10499369,2019-10-09,CHAPINERO,-74.065238464,4.647154532,True,True,TEUSAQUILLO
10500130,2019-10-18,KENNEDY,-74.18519891,4.61774351600002,True,True,BOSA
10500527,2019-10-20,USME,-74.056350278,4.667844511,True,True,CHAPINERO
10500540,2019-10-21,ANTONIO NARIÑO,-74.089797765,4.582106963,True,True,SAN CRISTOBAL
10500544,2019-10-22,SAN CRISTÓBAL,-74.106251,4.54270209100002,True,True,RAFAEL URIBE URIBE
10500944,2019-10-26,LOS MÁRTIRES,-74.105394605,4.59965772700002,True,True,PUENTE ARANDA
10502895,2019-11-17,CHAPINERO,-74.057214005,4.68739177499998,True,True,SUBA
10503305,2019-11-19,ENGATIVÁ,,,False,False,
10503310,2019-11-18,TUNJUELITO,-74.126188328,4.59381775499998,True,True,PUENTE ARANDA
10499376,2019-10-08,ENGATIVÁ,-74.101519985,4.65581974000003,True,True,TEUSAQUILLO
10499379,2019-10-09,SAN CRISTÓBAL,-74.07084673,4.61045768499997,True,True,SANTA FE
10499380,2019-10-09,FONTIBÓN,-74.103298541,4.653672675,True,True,ENGATIVA
10500161,2019-10-18,ANTONIO NARIÑO,-74.1271104,4.59370221699999,True,True,PUENTE ARANDA
10501765,2019-11-05,PUENTE ARANDA,-74.136848115,4.59742619799999,True,True,KENNEDY
10501770,2019-11-05,PUENTE ARANDA,-74.084468316,4.59714179500003,True,True,SANTA FE
10501773,2019-11-05,SAN CRISTÓBAL,-74.065299351,4.60459500299999,True,True,SANTA FE
10501774,2019-11-03,PUENTE ARANDA,-74.126591942,4.617531896,True,True,KENNEDY
10501775,2019-11-05,ANTONIO NARIÑO,-74.090507835,4.571787449,True,True,SAN CRISTOBAL
10503320,2019-11-20,BOSA,,,False,False,
10498217,2019-09-27,BARRIOS UNIDOS,-74.081423332,4.68211103599998,True,True,ENGATIVA
10498234,2019-09-26,SAN CRISTÓBAL,,,False,False,
10499791,2019-10-15,FONTIBÓN,-74.118413055,4.68859429499997,True,True,ENGATIVA
10500177,2019-10-18,RAFAEL URIBE URIBE,-74.086427155,4.58682655799998,True,True,SAN CRISTOBAL
10500592,2019-09-27,SAN CRISTÓBAL,-74.099301904,4.57073698599999,True,True,RAFAEL URIBE URIBE
10500987,2019-10-27,USAQUÉN,-74.04287772,4.66598149599997,True,True,CHAPINERO
10500989,2019-10-28,CIUDAD BOLÍVAR,-74.138876269,4.56706917499997,True,True,TUNJUELITO
10500998,2019-10-28,TUNJUELITO,-74.12974494,4.59375067299999,True,True,PUENTE ARANDA
10501401,2019-10-30,USAQUÉN,-74.057214005,4.68739177499998,True,True,SUBA
10501781,2019-11-04,USAQUÉN,-74.04273474,4.77574516099997,True,True,SUBA
